id,createdAt,updatedAt,handle,name,slug,height,weight,number,position,teamId,imageId
1629684,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:05 GMT-0400 (Eastern Daylight Time),1629684,Grant Williams,grant-williams,6-6,236,12,F,1610612738,nba/players/1629684
1628400,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:05 GMT-0400 (Eastern Daylight Time),1628400,Semi Ojeleye,semi-ojeleye,6-6,240,37,F,1610612738,nba/players/1628400
1629682,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:05 GMT-0400 (Eastern Daylight Time),1629682,Tremont Waters,tremont-waters,5-10,175,51,G,1610612738,nba/players/1629682
1629605,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:05 GMT-0400 (Eastern Daylight Time),1629605,Tacko Fall,tacko-fall,7-5,311,99,C,1610612738,nba/players/1629605
201933,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:05 GMT-0400 (Eastern Daylight Time),201933,Blake Griffin,blake-griffin,6-9,250,2,F,1610612751,nba/players/201933
202681,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:05 GMT-0400 (Eastern Daylight Time),202681,Kyrie Irving,kyrie-irving,6-2,195,11,G,1610612751,nba/players/202681
201935,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:05 GMT-0400 (Eastern Daylight Time),201935,James Harden,james-harden,6-5,220,13,G,1610612751,nba/players/201935
1628970,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:06 GMT-0400 (Eastern Daylight Time),1628970,Miles Bridges,miles-bridges,6-6,225,0,F,1610612766,nba/players/1628970
1628370,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:06 GMT-0400 (Eastern Daylight Time),1628370,Malik Monk,malik-monk,6-3,200,1,G,1610612766,nba/players/1628370
1628984,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:06 GMT-0400 (Eastern Daylight Time),1628984,Devonte' Graham,devonte-graham,6-1,195,4,G,1610612766,nba/players/1628984
202954,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:06 GMT-0400 (Eastern Daylight Time),202954,Brad Wanamaker,brad-wanamaker,6-3,210,9,G,1610612766,nba/players/202954
1628998,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:06 GMT-0400 (Eastern Daylight Time),1628998,Cody Martin,cody-martin,6-5,205,11,F,1610612766,nba/players/1628998
202330,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:06 GMT-0400 (Eastern Daylight Time),202330,Gordon Hayward,gordon-hayward,6-7,225,20,F,1610612766,nba/players/202330
1629023,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:06 GMT-0400 (Eastern Daylight Time),1629023,P.J. Washington,pj-washington,6-7,230,25,F,1610612766,nba/players/1629023
1629632,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:07 GMT-0400 (Eastern Daylight Time),1629632,Coby White,coby-white,6-5,195,0,G,1610612741,nba/players/1629632
1629750,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:07 GMT-0400 (Eastern Daylight Time),1629750,Javonte Green,javonte-green,6-4,205,11,G-F,1610612741,nba/players/1629750
1628464,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:07 GMT-0400 (Eastern Daylight Time),1628464,Daniel Theis,daniel-theis,6-8,245,27,F-C,1610612741,nba/players/1628464
203107,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:07 GMT-0400 (Eastern Daylight Time),203107,Tomas Satoransky,tomas-satoransky,6-7,210,31,G,1610612741,nba/players/203107
1629685,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:07 GMT-0400 (Eastern Daylight Time),1629685,Dylan Windler,dylan-windler,6-6,196,9,G-F,1610612739,nba/players/1629685
1626224,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:08 GMT-0400 (Eastern Daylight Time),1626224,Cedi Osman,cedi-osman,6-7,230,16,F,1610612739,nba/players/1626224
1629662,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:08 GMT-0400 (Eastern Daylight Time),1629662,Mfiondu Kabengele,mfiondu-kabengele,6-9,250,27,F-C,1610612739,nba/players/1629662
1629731,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:08 GMT-0400 (Eastern Daylight Time),1629731,Dean Wade,dean-wade,6-9,228,32,F-C,1610612739,nba/players/1629731
204001,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:08 GMT-0400 (Eastern Daylight Time),204001,Kristaps Porzingis,kristaps-porzingis,7-3,240,6,F-C,1610612742,nba/players/204001
203939,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:08 GMT-0400 (Eastern Daylight Time),203939,Dwight Powell,dwight-powell,6-10,240,7,F-C,1610612742,nba/players/203939
200755,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:08 GMT-0400 (Eastern Daylight Time),200755,JJ Redick,jj-redick,6-3,200,17,G,1610612742,nba/players/200755
1626161,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:08 GMT-0400 (Eastern Daylight Time),1626161,Willie Cauley-Stein,willie-cauley-stein,7-0,240,33,C,1610612742,nba/players/1626161
1629029,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:08 GMT-0400 (Eastern Daylight Time),1629029,Luka Doncic,luka-doncic,6-7,230,77,F-G,1610612742,nba/players/1629029
203115,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:09 GMT-0400 (Eastern Daylight Time),203115,Will Barton,will-barton,6-6,181,5,G,1610612743,nba/players/203115
1629626,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:09 GMT-0400 (Eastern Daylight Time),1629626,Bol Bol,bol-bol,7-2,220,10,C-F,1610612743,nba/players/1629626
1628420,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:09 GMT-0400 (Eastern Daylight Time),1628420,Monte Morris,monte-morris,6-2,183,11,G,1610612743,nba/players/1628420
1627750,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:09 GMT-0400 (Eastern Daylight Time),1627750,Jamal Murray,jamal-murray,6-3,215,27,G,1610612743,nba/players/1627750
201580,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:09 GMT-0400 (Eastern Daylight Time),201580,JaVale McGee,javale-mcgee,7-0,270,34,C-F,1610612743,nba/players/201580
1628408,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:09 GMT-0400 (Eastern Daylight Time),1628408,PJ Dozier,pj-dozier,6-6,205,35,G-F,1610612743,nba/players/1628408
1628372,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:09 GMT-0400 (Eastern Daylight Time),1628372,Dennis Smith Jr.,dennis-smith-jr,6-2,205,0,G,1610612765,nba/players/1628372
1629076,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:10 GMT-0400 (Eastern Daylight Time),1629076,Tyler Cook,tyler-cook,6-8,255,25,F,1610612765,nba/players/1629076
1628539,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:10 GMT-0400 (Eastern Daylight Time),1628539,Mychal Mulder,mychal-mulder,6-3,184,15,G,1610612744,nba/players/1628539
1630167,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:17 GMT-0400 (Eastern Daylight Time),1630167,Obi Toppin,obi-toppin,6-9,220,1,F,1610612752,nba/players/1630167
1630177,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:17 GMT-0400 (Eastern Daylight Time),1630177,Theo Maledon,theo-maledon,6-4,175,11,G,1610612760,nba/players/1630177
1630197,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:17 GMT-0400 (Eastern Daylight Time),1630197,Aleksej Pokusevski,aleksej-pokusevski,7-0,190,17,C,1610612760,nba/players/1630197
1629676,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:17 GMT-0400 (Eastern Daylight Time),1629676,Isaiah Roby,isaiah-roby,6-8,230,22,F,1610612760,nba/players/1629676
1629643,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:18 GMT-0400 (Eastern Daylight Time),1629643,Chuma Okeke,chuma-okeke,6-6,229,3,F,1610612753,nba/players/1629643
1628407,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:18 GMT-0400 (Eastern Daylight Time),1628407,Dwayne Bacon,dwayne-bacon,6-6,221,8,G-F,1610612753,nba/players/1628407
1628968,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),1628968,Brian Bowen II,brian-bowen-ii,6-6,190,10,F-G,,nba/players/1628968
1630175,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:18 GMT-0400 (Eastern Daylight Time),1630175,Cole Anthony,cole-anthony,6-2,185,50,G,1610612753,nba/players/1630175
1630178,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:18 GMT-0400 (Eastern Daylight Time),1630178,Tyrese Maxey,tyrese-maxey,6-2,200,0,G,1610612755,nba/players/1630178
1629066,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),1629066,Rodions Kurucs,rodions-kurucs,6-9,228,00,F,,nba/players/1629066
1630198,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:18 GMT-0400 (Eastern Daylight Time),1630198,Isaiah Joe,isaiah-joe,6-4,165,7,G,1610612755,nba/players/1630198
1630194,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:18 GMT-0400 (Eastern Daylight Time),1630194,Paul Reed,paul-reed,6-9,210,44,F,1610612755,nba/players/1630194
1630188,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:19 GMT-0400 (Eastern Daylight Time),1630188,Jalen Smith,jalen-smith,6-10,215,10,F-C,1610612756,nba/players/1630188
202683,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:20 GMT-0400 (Eastern Daylight Time),202683,Enes Kanter,enes-kanter,6-10,250,11,C,1610612757,nba/players/202683
1626188,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),1626188,Quinn Cook,quinn-cook,6-1,180,2,G,,nba/players/1626188
1629604,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:20 GMT-0400 (Eastern Daylight Time),1629604,CJ Elleby,cj-elleby,6-6,200,16,F-G,1610612757,nba/players/1629604
1630218,Sat Oct 09 2021 05:58:55 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:20 GMT-0400 (Eastern Daylight Time),1630218,Robert Woodard II,robert-woodard-ii,6-6,235,13,F,1610612758,nba/players/1630218
1630170,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:21 GMT-0400 (Eastern Daylight Time),1630170,Devin Vassell,devin-vassell,6-5,200,24,G-F,1610612759,nba/players/1630170
1630200,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:21 GMT-0400 (Eastern Daylight Time),1630200,Tre Jones,tre-jones,6-1,185,33,G,1610612759,nba/players/1630200
1630201,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:22 GMT-0400 (Eastern Daylight Time),1630201,Malachi Flynn,malachi-flynn,6-1,175,8,G,1610612761,nba/players/1630201
1630235,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:22 GMT-0400 (Eastern Daylight Time),1630235,Trent Forrest,trent-forrest,6-4,210,3,G,1610612762,nba/players/1630235
1630190,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:22 GMT-0400 (Eastern Daylight Time),1630190,Elijah Hughes,elijah-hughes,6-5,215,33,G,1610612762,nba/players/1630190
1629164,Sat Oct 09 2021 05:58:57 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:04 GMT-0400 (Eastern Daylight Time),1629164,Brandon Goodwin,brandon-goodwin,6-0,180,0,G,1610612737,nba/players/1629164
203503,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:04 GMT-0400 (Eastern Daylight Time),203503,Tony Snell,tony-snell,6-6,213,19,G,1610612737,nba/players/203503
204020,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:05 GMT-0400 (Eastern Daylight Time),204020,Tyler Johnson,tyler-johnson,6-3,186,10,G,1610612751,nba/players/204020
1630176,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:06 GMT-0400 (Eastern Daylight Time),1630176,Vernon Carey Jr.,vernon-carey-jr,6-9,270,22,F-C,1610612766,nba/players/1630176
1628374,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:07 GMT-0400 (Eastern Daylight Time),1628374,Lauri Markkanen,lauri-markkanen,7-0,240,24,F-C,1610612741,nba/players/1628374
1630172,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:07 GMT-0400 (Eastern Daylight Time),1630172,Patrick Williams,patrick-williams,6-7,215,44,F,1610612741,nba/players/1630172
1627780,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:10 GMT-0400 (Eastern Daylight Time),1627780,Gary Payton II,gary-payton-ii,6-3,195,0,G,1610612744,nba/players/1627780
203110,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:10 GMT-0400 (Eastern Daylight Time),203110,Draymond Green,draymond-green,6-6,230,23,F,1610612744,nba/players/203110
1629738,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),1629738,Vincent Poirier,vincent-poirier,7-0,235,17,C-F,,nba/players/1629738
203957,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:11 GMT-0400 (Eastern Daylight Time),203957,Dante Exum,dante-exum,6-5,214,5,G,1610612745,nba/players/203957
202340,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:11 GMT-0400 (Eastern Daylight Time),202340,Avery Bradley,avery-bradley,6-3,180,9,G,1610612745,nba/players/202340
1628410,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:11 GMT-0400 (Eastern Daylight Time),1628410,Edmond Sumner,edmond-sumner,6-4,196,5,G,1610612754,nba/players/1628410
203087,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:12 GMT-0400 (Eastern Daylight Time),203087,Jeremy Lamb,jeremy-lamb,6-5,180,26,G-F,1610612754,nba/players/203087
202695,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:12 GMT-0400 (Eastern Daylight Time),202695,Kawhi Leonard,kawhi-leonard,6-7,225,2,F,1610612746,nba/players/202695
2544,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:13 GMT-0400 (Eastern Daylight Time),2544,LeBron James,lebron-james,6-9,250,6,F,1610612747,nba/players/2544
203463,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:13 GMT-0400 (Eastern Daylight Time),203463,Ben McLemore,ben-mclemore,6-3,195,7,G,1610612747,nba/players/203463
202083,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:13 GMT-0400 (Eastern Daylight Time),202083,Wesley Matthews,wesley-matthews,6-4,220,9,G,1610612747,nba/players/202083
201162,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:13 GMT-0400 (Eastern Daylight Time),201162,Jared Dudley,jared-dudley,6-6,237,10,F,1610612747,nba/players/201162
1629001,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:13 GMT-0400 (Eastern Daylight Time),1629001,De'Anthony Melton,deanthony-melton,6-2,200,0,G,1610612763,nba/players/1629001
1629216,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:14 GMT-0400 (Eastern Daylight Time),1629216,Gabe Vincent,gabe-vincent,6-3,200,2,G,1610612748,nba/players/1629216
203506,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:14 GMT-0400 (Eastern Daylight Time),203506,Victor Oladipo,victor-oladipo,6-4,213,4,G,1610612748,nba/players/203506
202710,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:14 GMT-0400 (Eastern Daylight Time),202710,Jimmy Butler,jimmy-butler,6-7,230,22,F,1610612748,nba/players/202710
1627736,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:15 GMT-0400 (Eastern Daylight Time),1627736,Malik Beasley,malik-beasley,6-4,187,5,G,1610612750,nba/players/1627736
1629020,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:15 GMT-0400 (Eastern Daylight Time),1629020,Jarred Vanderbilt,jarred-vanderbilt,6-9,214,8,F,1610612750,nba/players/1629020
201937,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:15 GMT-0400 (Eastern Daylight Time),201937,Ricky Rubio,ricky-rubio,6-3,190,9,G,1610612750,nba/players/201937
202334,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:15 GMT-0400 (Eastern Daylight Time),202334,Ed Davis,ed-davis,6-9,218,17,C-F,1610612750,nba/players/202334
1629006,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:15 GMT-0400 (Eastern Daylight Time),1629006,Josh Okogie,josh-okogie,6-4,213,20,G,1610612750,nba/players/1629006
1627823,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:15 GMT-0400 (Eastern Daylight Time),1627823,Juancho Hernangomez,juancho-hernangomez,6-9,214,41,F,1610612750,nba/players/1627823
1629627,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:16 GMT-0400 (Eastern Daylight Time),1629627,Zion Williamson,zion-williamson,6-7,284,1,F,1610612740,nba/players/1629627
203500,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:16 GMT-0400 (Eastern Daylight Time),203500,Steven Adams,steven-adams,6-11,265,12,C,1610612740,nba/players/203500
1627742,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:16 GMT-0400 (Eastern Daylight Time),1627742,Brandon Ingram,brandon-ingram,6-8,190,14,F,1610612740,nba/players/1627742
203457,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:17 GMT-0400 (Eastern Daylight Time),203457,Nerlens Noel,nerlens-noel,6-11,220,3,C-F,1610612752,nba/players/203457
203901,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:17 GMT-0400 (Eastern Daylight Time),203901,Elfrid Payton,elfrid-payton,6-3,195,6,G,1610612752,nba/players/203901
1629628,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:17 GMT-0400 (Eastern Daylight Time),1629628,RJ Barrett,rj-barrett,6-6,214,9,F-G,1610612752,nba/players/1629628
201959,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:17 GMT-0400 (Eastern Daylight Time),201959,Taj Gibson,taj-gibson,6-9,232,67,F,1610612752,nba/players/201959
1627737,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),1627737,Marquese Chriss,marquese-chriss,6-9,240,32,F,,nba/players/1627737
203488,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:17 GMT-0400 (Eastern Daylight Time),203488,Mike Muscala,mike-muscala,6-10,240,33,F-C,1610612760,nba/players/203488
1629026,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:17 GMT-0400 (Eastern Daylight Time),1629026,Kenrich Williams,kenrich-williams,6-6,210,34,G-F,1610612760,nba/players/1629026
1628964,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:18 GMT-0400 (Eastern Daylight Time),1628964,Mo Bamba,mo-bamba,7-0,231,5,C,1610612753,nba/players/1628964
203118,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:18 GMT-0400 (Eastern Daylight Time),203118,Mike Scott,mike-scott,6-7,237,1,F,1610612755,nba/players/203118
202699,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:18 GMT-0400 (Eastern Daylight Time),202699,Tobias Harris,tobias-harris,6-8,226,12,F,1610612755,nba/players/202699
1629003,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:18 GMT-0400 (Eastern Daylight Time),1629003,Shake Milton,shake-milton,6-5,205,18,G-F,1610612755,nba/players/1629003
2730,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:18 GMT-0400 (Eastern Daylight Time),2730,Dwight Howard,dwight-howard,6-10,265,39,C-F,1610612755,nba/players/2730
1626166,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:19 GMT-0400 (Eastern Daylight Time),1626166,Cameron Payne,cameron-payne,6-1,183,15,G,1610612756,nba/players/1626166
203967,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:19 GMT-0400 (Eastern Daylight Time),203967,Dario Saric,dario-saric,6-10,225,20,F-C,1610612756,nba/players/203967
202734,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:19 GMT-0400 (Eastern Daylight Time),202734,E'Twaun Moore,etwaun-moore,6-3,191,55,G,1610612756,nba/players/202734
203109,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:19 GMT-0400 (Eastern Daylight Time),203109,Jae Crowder,jae-crowder,6-6,235,99,F,1610612756,nba/players/203109
1628385,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:20 GMT-0400 (Eastern Daylight Time),1628385,Harry Giles III,harry-giles-iii,6-11,240,4,F-C,1610612757,nba/players/1628385
203994,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:20 GMT-0400 (Eastern Daylight Time),203994,Jusuf Nurkic,jusuf-nurkic,6-11,290,27,C,1610612757,nba/players/203994
1628368,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:20 GMT-0400 (Eastern Daylight Time),1628368,De'Aaron Fox,deaaron-fox,6-3,185,5,G,1610612758,nba/players/1628368
203090,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:20 GMT-0400 (Eastern Daylight Time),203090,Maurice Harkless,maurice-harkless,6-7,220,8,F-G,1610612758,nba/players/203090
1626158,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:20 GMT-0400 (Eastern Daylight Time),1626158,Richaun Holmes,richaun-holmes,6-10,235,22,F,1610612758,nba/players/1626158
1627741,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:20 GMT-0400 (Eastern Daylight Time),1627741,Buddy Hield,buddy-hield,6-4,220,24,G,1610612758,nba/players/1627741
1629234,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:21 GMT-0400 (Eastern Daylight Time),1629234,Drew Eubanks,drew-eubanks,6-9,245,14,F-C,1610612759,nba/players/1629234
200752,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:21 GMT-0400 (Eastern Daylight Time),200752,Rudy Gay,rudy-gay,6-8,250,22,F-G,1610612759,nba/players/200752
1628378,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:22 GMT-0400 (Eastern Daylight Time),1628378,Donovan Mitchell,donovan-mitchell,6-1,215,45,G,1610612762,nba/players/1628378
1629671,Sat Oct 09 2021 05:58:56 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:22 GMT-0400 (Eastern Daylight Time),1629671,Miye Oni,miye-oni,6-5,206,81,G-F,1610612762,nba/players/1629671
