id,createdAt,updatedAt,handle,name,type,isAssistant,teamId,imageId
202985,Sat Oct 09 2021 05:58:58 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:20 GMT-0400 (Eastern Daylight Time),202985,Bobby Jackson,Assistant Coach,2,1610612758,nba/coaches/202985
1629711,Sat Oct 09 2021 05:58:58 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:20 GMT-0400 (Eastern Daylight Time),1629711,Roy Rana,Assistant Coach,2,1610612758,nba/coaches/1629711
204019,Sat Oct 09 2021 05:58:58 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:21 GMT-0400 (Eastern Daylight Time),204019,Becky Hammon,Assistant Coach,2,1610612759,nba/coaches/204019
1628188,Sat Oct 09 2021 05:58:58 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:21 GMT-0400 (Eastern Daylight Time),1628188,Mitch Johnson,Assistant Coach,2,1610612759,nba/coaches/1628188
201878,Sat Oct 09 2021 05:58:58 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:22 GMT-0400 (Eastern Daylight Time),201878,Adrian Griffin,Assistant Coach,2,1610612761,nba/coaches/201878
725,Sat Oct 09 2021 05:58:58 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:22 GMT-0400 (Eastern Daylight Time),725,Dell Demps,Assistant Coach,2,1610612762,nba/coaches/725
1997,Sat Oct 09 2021 05:58:58 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:22 GMT-0400 (Eastern Daylight Time),1997,Mike Wells,Assistant Coach,2,1610612762,nba/coaches/1997
2039,Sat Oct 09 2021 05:58:58 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:22 GMT-0400 (Eastern Daylight Time),2039,Keyon Dooling,Assistant Coach,2,1610612762,nba/coaches/2039
204007,Sat Oct 09 2021 05:58:58 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:22 GMT-0400 (Eastern Daylight Time),204007,Alex Jensen,Assistant Coach,2,1610612762,nba/coaches/204007
1628216,Sat Oct 09 2021 05:58:58 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:22 GMT-0400 (Eastern Daylight Time),1628216,Bryan Bailey,Assistant Coach,2,1610612762,nba/coaches/1628216
1630280,Sat Oct 09 2021 05:58:58 GMT-0400 (Eastern Daylight Time),Sat Oct 09 2021 06:08:22 GMT-0400 (Eastern Daylight Time),1630280,Vince Legarza,Assistant Coach,2,1610612762,nba/coaches/1630280
