id,createdAt,updatedAt,handle,name,type,isAssistant,teamId,imageId
725,Mon Aug 09 2021 04:51:34 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:23 GMT-0600 (Mountain Daylight Time),725,Dell Demps,Assistant Coach,2,1610612762,nba/coaches/725
1997,Mon Aug 09 2021 04:51:43 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:24 GMT-0600 (Mountain Daylight Time),1997,Mike Wells,Assistant Coach,2,1610612762,nba/coaches/1997
204007,Mon Aug 09 2021 04:51:37 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:25 GMT-0600 (Mountain Daylight Time),204007,Alex Jensen,Assistant Coach,2,1610612762,nba/coaches/204007
1628216,Mon Aug 09 2021 04:51:59 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:27 GMT-0600 (Mountain Daylight Time),1628216,Bryan Bailey,Assistant Coach,2,1610612762,nba/coaches/1628216
1630280,Mon Aug 09 2021 04:51:39 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:28 GMT-0600 (Mountain Daylight Time),1630280,Vince Legarza,Assistant Coach,2,1610612762,nba/coaches/1630280
1630282,Mon Aug 09 2021 04:51:29 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:30 GMT-0600 (Mountain Daylight Time),1630282,Sergi Oliva,Assistant Coach,2,1610612762,nba/coaches/1630282
2039,Mon Aug 09 2021 04:51:32 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:31 GMT-0600 (Mountain Daylight Time),2039,Keyon Dooling,Assistant Coach,2,1610612762,nba/coaches/2039
101277,Mon Aug 09 2021 04:51:46 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:33 GMT-0600 (Mountain Daylight Time),101277,Brian Zettler,Trainer,3,1610612762,nba/coaches/101277
1655,Mon Aug 09 2021 04:52:02 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:56 GMT-0600 (Mountain Daylight Time),1655,Tony Brown,Associate Head Coach,9,1610612764,nba/coaches/1655
200744,Mon Aug 09 2021 04:52:03 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:57 GMT-0600 (Mountain Daylight Time),200744,Corey Gaines,Assistant Coach,2,1610612764,nba/coaches/200744
1627328,Mon Aug 09 2021 04:52:10 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:07:01 GMT-0600 (Mountain Daylight Time),1627328,Jarell Christian,Assistant Coach,2,1610612764,nba/coaches/1627328
201665,Mon Aug 09 2021 04:51:48 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:07:01 GMT-0600 (Mountain Daylight Time),201665,Mike Longabardi,Assistant Coach,2,1610612764,nba/coaches/201665
202105,Mon Aug 09 2021 04:51:50 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:07:02 GMT-0600 (Mountain Daylight Time),202105,Robert Pack,Assistant Coach,2,1610612764,nba/coaches/202105
2607,Mon Aug 09 2021 04:51:03 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:53:45 GMT-0600 (Mountain Daylight Time),2607,Chris Jent,Assistant Coach,2,1610612737,nba/coaches/2607
202588,Mon Aug 09 2021 04:51:05 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:38 GMT-0600 (Mountain Daylight Time),202588,Jacque Vaughn,Lead Assistant Coach,13,1610612751,nba/coaches/202588
1628179,Mon Aug 09 2021 04:51:07 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:39 GMT-0600 (Mountain Daylight Time),1628179,Royal Ivey,Assistant Coach,2,1610612751,nba/coaches/1628179
201666,Mon Aug 09 2021 04:51:06 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:12 GMT-0600 (Mountain Daylight Time),201666,Dennis Williams,Assistant Trainer,4,1610612766,nba/coaches/201666
204031,Mon Aug 09 2021 04:51:00 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:36 GMT-0600 (Mountain Daylight Time),204031,Joshua Longstaff,Assistant Coach,2,1610612741,nba/coaches/204031
202101,Mon Aug 09 2021 04:51:15 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:18 GMT-0600 (Mountain Daylight Time),202101,Micah Nori,Assistant Coach,2,1610612765,nba/coaches/202101
1658,Mon Aug 09 2021 04:51:17 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:44 GMT-0600 (Mountain Daylight Time),1658,Mike Brown,Assistant Coach,2,1610612744,nba/coaches/1658
384,Mon Aug 09 2021 04:50:13 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:37 GMT-0600 (Mountain Daylight Time),384,Calbert Cheaney,Assistant Coach,2,1610612754,nba/coaches/384
1277,Mon Aug 09 2021 04:50:19 GMT-0600 (Mountain Daylight Time),Mon Aug 09 2021 04:50:19 GMT-0600 (Mountain Daylight Time),1277,Stan Van Gundy,Head Coach,1,1610612740,nba/coaches/1277
201675,Mon Aug 09 2021 04:50:15 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:44 GMT-0600 (Mountain Daylight Time),201675,Carl Eaton,Assistant Trainer,4,1610612754,nba/coaches/201675
1271,Mon Aug 09 2021 04:50:19 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:09 GMT-0600 (Mountain Daylight Time),1271,Larry Drew,Assistant Coach,2,1610612746,nba/coaches/1271
1630361,Mon Aug 09 2021 04:50:16 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:10 GMT-0600 (Mountain Daylight Time),1630361,Jeremy Castleberry,Assistant Coach,2,1610612746,nba/coaches/1630361
2814,Mon Aug 09 2021 04:50:20 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:11 GMT-0600 (Mountain Daylight Time),2814,Brendan O'Connor,Assistant Coach,2,1610612746,nba/coaches/2814
201689,Mon Aug 09 2021 04:50:18 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:12 GMT-0600 (Mountain Daylight Time),201689,Roy Rogers,Assistant Coach,2,1610612746,nba/coaches/201689
2010,Mon Aug 09 2021 04:50:21 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:13 GMT-0600 (Mountain Daylight Time),2010,Jasen Powell,Trainer,3,1610612746,nba/coaches/2010
203597,Mon Aug 09 2021 04:50:25 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:35 GMT-0600 (Mountain Daylight Time),203597,Phil Handy,Assistant Coach,2,1610612747,nba/coaches/203597
2130,Mon Aug 09 2021 04:50:27 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:38 GMT-0600 (Mountain Daylight Time),2130,Mike Penberthy,Assistant Coach,2,1610612747,nba/coaches/2130
201766,Mon Aug 09 2021 04:50:28 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:39 GMT-0600 (Mountain Daylight Time),201766,Nina Hsieh,Trainer,3,1610612747,nba/coaches/201766
202433,Mon Aug 09 2021 04:50:34 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:00 GMT-0600 (Mountain Daylight Time),202433,Vitaly Potapenko,Assistant Coach,2,1610612763,nba/coaches/202433
204011,Mon Aug 09 2021 04:50:36 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:02 GMT-0600 (Mountain Daylight Time),204011,Darko Rajakovic,Assistant Coach,2,1610612763,nba/coaches/204011
2086,Mon Aug 09 2021 04:51:08 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:05 GMT-0600 (Mountain Daylight Time),2086,Scoonie Penn,Assistant Coach,2,1610612763,nba/coaches/2086
204229,Mon Aug 09 2021 04:50:38 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:30 GMT-0600 (Mountain Daylight Time),204229,Malik Allen,Assistant Coach,2,1610612748,nba/coaches/204229
1281,Mon Aug 09 2021 04:50:40 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:31 GMT-0600 (Mountain Daylight Time),1281,Jay Sabol,Trainer,3,1610612748,nba/coaches/1281
1371,Mon Aug 09 2021 04:51:04 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:53 GMT-0600 (Mountain Daylight Time),1371,Mike Budenholzer,Head Coach,1,1610612749,nba/coaches/1371
203005,Mon Aug 09 2021 04:51:09 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:54 GMT-0600 (Mountain Daylight Time),203005,Darvin Ham,Assistant Coach,2,1610612749,nba/coaches/203005
204224,Mon Aug 09 2021 04:50:42 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:55 GMT-0600 (Mountain Daylight Time),204224,Ben Sullivan,Assistant Coach,2,1610612749,nba/coaches/204224
1337,Mon Aug 09 2021 04:50:37 GMT-0600 (Mountain Daylight Time),Mon Aug 09 2021 04:50:38 GMT-0600 (Mountain Daylight Time),1337,Terry Stotts,Head Coach,1,1610612757,nba/coaches/1337
204225,Mon Aug 09 2021 04:50:44 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:56 GMT-0600 (Mountain Daylight Time),204225,Charles Lee,Assistant Coach,2,1610612749,nba/coaches/204225
452,Mon Aug 09 2021 04:50:45 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:57 GMT-0600 (Mountain Daylight Time),452,Vin Baker,Assistant Coach,2,1610612749,nba/coaches/452
2649,Mon Aug 09 2021 04:50:41 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:58 GMT-0600 (Mountain Daylight Time),2649,Chad Forcier,Assistant Coach,2,1610612749,nba/coaches/2649
201692,Mon Aug 09 2021 04:50:54 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:59 GMT-0600 (Mountain Daylight Time),201692,Scott Faust,Trainer,3,1610612749,nba/coaches/201692
203143,Mon Aug 09 2021 04:51:10 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:19 GMT-0600 (Mountain Daylight Time),203143,Pablo Prigioni,Assistant Coach,2,1610612750,nba/coaches/203143
1628772,Mon Aug 09 2021 04:50:47 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:20 GMT-0600 (Mountain Daylight Time),1628772,Kevin Burleson,Assistant Coach,2,1610612750,nba/coaches/1628772
2146,Mon Aug 09 2021 04:50:14 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:22 GMT-0600 (Mountain Daylight Time),2146,Gregg Farnam,Trainer,3,1610612750,nba/coaches/2146
1630382,Mon Aug 09 2021 04:50:22 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:48 GMT-0600 (Mountain Daylight Time),1630382,Tom Maystadt,Trainer,3,1610612740,nba/coaches/1630382
1629432,Mon Aug 09 2021 04:51:10 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:49 GMT-0600 (Mountain Daylight Time),1629432,Todd Campbell,Assistant Trainer,4,1610612740,nba/coaches/1629432
1301,Mon Aug 09 2021 04:51:11 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:09 GMT-0600 (Mountain Daylight Time),1301,Tom Thibodeau,Head Coach,1,1610612752,nba/coaches/1301
204008,Mon Aug 09 2021 04:51:13 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:10 GMT-0600 (Mountain Daylight Time),204008,Johnnie Bryant,Associate Head Coach,9,1610612752,nba/coaches/204008
2168,Mon Aug 09 2021 04:50:50 GMT-0600 (Mountain Daylight Time),Mon Aug 09 2021 04:50:51 GMT-0600 (Mountain Daylight Time),2168,Steve Clifford,Head Coach,1,1610612753,nba/coaches/2168
1630161,Mon Aug 09 2021 04:50:30 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:11 GMT-0600 (Mountain Daylight Time),1630161,Kenny Payne,Lead Assistant Coach,13,1610612752,nba/coaches/1630161
1285,Mon Aug 09 2021 04:50:39 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:12 GMT-0600 (Mountain Daylight Time),1285,Mike Woodson,Assistant Coach,2,1610612752,nba/coaches/1285
2519,Mon Aug 09 2021 04:50:43 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:13 GMT-0600 (Mountain Daylight Time),2519,Andy Greer,Assistant Coach,2,1610612752,nba/coaches/2519
203375,Mon Aug 09 2021 04:51:13 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:14 GMT-0600 (Mountain Daylight Time),203375,Darren Erman,Assistant Coach,2,1610612752,nba/coaches/203375
1629450,Mon Aug 09 2021 04:51:14 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:15 GMT-0600 (Mountain Daylight Time),1629450,Larry Greer,Assistant Coach,2,1610612752,nba/coaches/1629450
101269,Mon Aug 09 2021 04:50:48 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:17 GMT-0600 (Mountain Daylight Time),101269,Anthony Goenaga,Trainer,3,1610612752,nba/coaches/101269
1627327,Mon Aug 09 2021 04:50:49 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:36 GMT-0600 (Mountain Daylight Time),1627327,Mark Daigneault,Head Coach,1,1610612760,nba/coaches/1627327
2821,Mon Aug 09 2021 04:50:52 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:05 GMT-0600 (Mountain Daylight Time),2821,Ty Corbin,Assistant Coach,2,1610612753,nba/coaches/2821
204004,Mon Aug 09 2021 04:50:53 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:07 GMT-0600 (Mountain Daylight Time),204004,Steve Hetzel,Assistant Coach,2,1610612753,nba/coaches/204004
204013,Mon Aug 09 2021 04:50:56 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:08 GMT-0600 (Mountain Daylight Time),204013,Pat Delany,Assistant Coach,2,1610612753,nba/coaches/204013
1627164,Mon Aug 09 2021 04:51:19 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:10 GMT-0600 (Mountain Daylight Time),1627164,Bruce Kreutzer,Assistant Coach,2,1610612753,nba/coaches/1627164
1627341,Mon Aug 09 2021 04:51:16 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:12 GMT-0600 (Mountain Daylight Time),1627341,Mike Batiste,Assistant Coach,2,1610612753,nba/coaches/1627341
2720,Mon Aug 09 2021 04:50:55 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:15 GMT-0600 (Mountain Daylight Time),2720,Ernest Eugene,Trainer,3,1610612753,nba/coaches/2720
101273,Mon Aug 09 2021 04:50:57 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:04:01 GMT-0600 (Mountain Daylight Time),101273,Monty Williams,Head Coach,1,1610612756,nba/coaches/101273
202111,Mon Aug 09 2021 04:50:17 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:04:03 GMT-0600 (Mountain Daylight Time),202111,Kevin Young,Assistant Coach,2,1610612756,nba/coaches/202111
203170,Mon Aug 09 2021 04:50:47 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:04:28 GMT-0600 (Mountain Daylight Time),203170,Dale Osbourne,Assistant Coach,2,1610612757,nba/coaches/203170
2457,Mon Aug 09 2021 04:50:51 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:04:30 GMT-0600 (Mountain Daylight Time),2457,Jannero Pargo,Assistant Coach,2,1610612757,nba/coaches/2457
203167,Mon Aug 09 2021 04:50:59 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:09 GMT-0600 (Mountain Daylight Time),203167,Joe Resendez,Trainer,3,1610612758,nba/coaches/203167
873,Mon Aug 09 2021 04:51:00 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:29 GMT-0600 (Mountain Daylight Time),873,Gregg Popovich,Head Coach,1,1610612759,nba/coaches/873
1264,Mon Aug 09 2021 04:51:18 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:34 GMT-0600 (Mountain Daylight Time),1264,Will Sevening,Trainer,3,1610612759,nba/coaches/1264
203606,Mon Aug 09 2021 04:51:01 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:53 GMT-0600 (Mountain Daylight Time),203606,Nick Nurse,Head Coach,1,1610612761,nba/coaches/203606
203604,Mon Aug 09 2021 04:51:02 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:55 GMT-0600 (Mountain Daylight Time),203604,Jama Mahlalela,Assistant Coach,2,1610612761,nba/coaches/203604
1629144,Mon Aug 09 2021 04:51:20 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:56 GMT-0600 (Mountain Daylight Time),1629144,Sergio Scariolo,Assistant Coach,2,1610612761,nba/coaches/1629144
1356,Mon Aug 09 2021 04:50:46 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:59 GMT-0600 (Mountain Daylight Time),1356,Scott McCullough,Trainer,3,1610612761,nba/coaches/1356
1630281,Mon Aug 09 2021 04:52:33 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:29 GMT-0600 (Mountain Daylight Time),1630281,Lamar Skeeter,Assistant Coach,2,1610612762,nba/coaches/1630281
1778,Mon Aug 09 2021 04:50:58 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:53:41 GMT-0600 (Mountain Daylight Time),1778,Nate McMillan,Head Coach,1,1610612737,nba/coaches/1778
959,Mon Aug 09 2021 04:52:41 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:37 GMT-0600 (Mountain Daylight Time),959,Steve Nash,Head Coach,1,1610612751,nba/coaches/959
1312,Mon Aug 09 2021 04:52:40 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:33 GMT-0600 (Mountain Daylight Time),1312,Maurice Cheeks,Assistant Coach,2,1610612741,nba/coaches/1312
1627666,Mon Aug 09 2021 04:52:40 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:46 GMT-0600 (Mountain Daylight Time),1627666,Chris DeMarco,Assistant Coach for Player Development,12,1610612744,nba/coaches/1627666
203753,Mon Aug 09 2021 04:52:42 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:38 GMT-0600 (Mountain Daylight Time),203753,Ronald Nored,Assistant Coach,2,1610612754,nba/coaches/203753
1628178,Mon Aug 09 2021 04:52:37 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:39 GMT-0600 (Mountain Daylight Time),1628178,Vin Bhavnani,Assistant Coach,2,1610612760,nba/coaches/1628178
1627336,Mon Aug 09 2021 04:51:21 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:14 GMT-0600 (Mountain Daylight Time),1627336,Dylan Murphy,Assistant Coach,2,1610612753,nba/coaches/1627336
101173,Mon Aug 09 2021 04:51:21 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:04:05 GMT-0600 (Mountain Daylight Time),101173,Mark Bryant,Assistant Coach,2,1610612756,nba/coaches/101173
1243,Mon Aug 09 2021 04:52:34 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:04:59 GMT-0600 (Mountain Daylight Time),1243,Alvin Gentry,Associate Head Coach,9,1610612758,nba/coaches/1243
203605,Mon Aug 09 2021 04:52:35 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:01 GMT-0600 (Mountain Daylight Time),203605,Jesse Mermuys,Assistant Coach,2,1610612758,nba/coaches/203605
2443,Mon Aug 09 2021 04:52:36 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:32 GMT-0600 (Mountain Daylight Time),2443,Darius Songaila,Assistant Coach,2,1610612759,nba/coaches/2443
1629761,Mon Aug 09 2021 04:51:22 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:57 GMT-0600 (Mountain Daylight Time),1629761,Fab Flournoy,Assistant Coach,2,1610612761,nba/coaches/1629761
1629821,Mon Aug 09 2021 04:52:38 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:05:58 GMT-0600 (Mountain Daylight Time),1629821,Jon Goodwillie,Assistant Coach,2,1610612761,nba/coaches/1629821
202439,Mon Aug 09 2021 04:52:39 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:22 GMT-0600 (Mountain Daylight Time),202439,Quin Snyder,Head Coach,1,1610612762,nba/coaches/202439
202602,Mon Aug 09 2021 04:53:01 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:55:10 GMT-0600 (Mountain Daylight Time),202602,Chad Iske,Assistant Coach,2,1610612766,nba/coaches/202602
203168,Mon Aug 09 2021 04:52:18 GMT-0600 (Mountain Daylight Time),Mon Aug 09 2021 04:52:18 GMT-0600 (Mountain Daylight Time),203168,Jay Larranaga,Assistant Coach,2,1610612738,nba/coaches/203168
203797,Mon Aug 09 2021 04:52:24 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:01 GMT-0600 (Mountain Daylight Time),203797,Brad Jones,Assistant Coach,2,1610612763,nba/coaches/203797
1629110,Mon Aug 09 2021 04:52:18 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:56:02 GMT-0600 (Mountain Daylight Time),1629110,Dan Geriot,Assistant Coach,2,1610612739,nba/coaches/1629110
203456,Mon Aug 09 2021 04:52:46 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:56:25 GMT-0600 (Mountain Daylight Time),203456,Jason Kidd,Head Coach,1,1610612742,nba/coaches/203456
1630290,Mon Aug 09 2021 04:52:49 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:04 GMT-0600 (Mountain Daylight Time),1630290,Sonia Raman,Assistant Coach,2,1610612763,nba/coaches/1630290
202599,Mon Aug 09 2021 04:52:43 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:56:26 GMT-0600 (Mountain Daylight Time),202599,Darrell Armstrong,Assistant Coach,2,1610612742,nba/coaches/202599
1628181,Mon Aug 09 2021 04:52:57 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:12 GMT-0600 (Mountain Daylight Time),1628181,Will Hardy,Assistant Coach,2,1610612738,nba/coaches/1628181
1627380,Mon Aug 09 2021 04:52:56 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:43 GMT-0600 (Mountain Daylight Time),1627380,Kameron Woods,Assistant Coach for Player Development,12,1610612760,nba/coaches/1627380
1628807,Mon Aug 09 2021 04:52:59 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:13 GMT-0600 (Mountain Daylight Time),1628807,Brandon Bailey,Assistant Coach,2,1610612738,nba/coaches/1628807
1630491,Mon Aug 09 2021 04:52:22 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:56:53 GMT-0600 (Mountain Daylight Time),1630491,John Beckett,Assistant Coach,2,1610612743,nba/coaches/1630491
203150,Mon Aug 09 2021 04:52:28 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:43 GMT-0600 (Mountain Daylight Time),203150,David Vanterpool,Assistant Coach,2,1610612751,nba/coaches/203150
204226,Mon Aug 09 2021 04:52:54 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:00:29 GMT-0600 (Mountain Daylight Time),204226,Chris Quinn,Assistant Coach,2,1610612748,nba/coaches/204226
1629412,Mon Aug 09 2021 04:53:00 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:54:47 GMT-0600 (Mountain Daylight Time),1629412,Dan Liburd,Strength and Conditioning Coach,5,1610612751,nba/coaches/1629412
101203,Mon Aug 09 2021 04:52:30 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:32 GMT-0600 (Mountain Daylight Time),101203,Eric Waters,Trainer,3,1610612762,nba/coaches/101203
1226,Mon Aug 09 2021 04:52:20 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:57:20 GMT-0600 (Mountain Daylight Time),1226,Sidney Lowe,Assistant Coach,2,1610612765,nba/coaches/1226
202896,Mon Aug 09 2021 04:52:32 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:17 GMT-0600 (Mountain Daylight Time),202896,Chris Finch,Head Coach,1,1610612750,nba/coaches/202896
2152,Mon Aug 09 2021 04:52:45 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:06 GMT-0600 (Mountain Daylight Time),2152,Stephen Silas,Head Coach,1,1610612745,nba/coaches/2152
2515,Mon Aug 09 2021 04:52:26 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:36 GMT-0600 (Mountain Daylight Time),2515,Dan Burke,Assistant Coach,2,1610612755,nba/coaches/2515
1627657,Mon Aug 09 2021 04:52:48 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:10 GMT-0600 (Mountain Daylight Time),1627657,Will Weaver,Assistant Coach,2,1610612745,nba/coaches/1627657
202109,Mon Aug 09 2021 04:52:31 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:21 GMT-0600 (Mountain Daylight Time),202109,Bryan Gates,Assistant Coach,2,1610612750,nba/coaches/202109
201696,Mon Aug 09 2021 04:52:20 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:58:43 GMT-0600 (Mountain Daylight Time),201696,Kaleb Canales,Assistant Coach,2,1610612754,nba/coaches/201696
203599,Mon Aug 09 2021 04:52:23 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 06:59:08 GMT-0600 (Mountain Daylight Time),203599,Dan Craig,Associate Head Coach,9,1610612746,nba/coaches/203599
202108,Mon Aug 09 2021 04:52:44 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:37 GMT-0600 (Mountain Daylight Time),202108,Sam Cassell,Assistant Coach,2,1610612755,nba/coaches/202108
1628228,Mon Aug 09 2021 04:52:29 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:42 GMT-0600 (Mountain Daylight Time),1628228,Willie Green,Head Coach,1,1610612740,nba/coaches/1628228
1630363,Mon Aug 09 2021 04:52:55 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:58 GMT-0600 (Mountain Daylight Time),1630363,Dean Oliver,Assistant Coach,2,1610612764,nba/coaches/1630363
201676,Mon Aug 09 2021 04:52:25 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:45 GMT-0600 (Mountain Daylight Time),201676,Fred Vinson,Assistant Coach,2,1610612740,nba/coaches/201676
1360,Mon Aug 09 2021 04:52:52 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:03:41 GMT-0600 (Mountain Daylight Time),1360,Kevin Johnson,Trainer,3,1610612755,nba/coaches/1360
777,Mon Aug 09 2021 04:52:50 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:01:46 GMT-0600 (Mountain Daylight Time),777,Rex Walters,Assistant Coach,2,1610612740,nba/coaches/777
203758,Mon Aug 09 2021 04:52:21 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:02:41 GMT-0600 (Mountain Daylight Time),203758,Mike Miller,Assistant Coach,2,1610612760,nba/coaches/203758
1630364,Mon Aug 09 2021 04:52:58 GMT-0600 (Mountain Daylight Time),Tue Aug 24 2021 07:06:59 GMT-0600 (Mountain Daylight Time),1630364,David Atkins,Assistant Coach,2,1610612764,nba/coaches/1630364
